time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.status.status,.status.service,.latitude,.longitude,.altitude,.position_covariance,.position_covariance_type
2023/03/01/17:05:43.622618,735,1677550986,464795212,imu_link,0,0,35.9524772,127.0987267,68.294,"(0.3214890000000001, 0.0, 0.0, 0.0, 0.3214890000000001, 0.0, 0.0, 0.0, 0.669124)",2
2023/03/01/17:05:43.689376,736,1677550986,715046104,imu_link,0,0,35.9525315,127.0987608,68.313,"(0.3214890000000001, 0.0, 0.0, 0.0, 0.3214890000000001, 0.0, 0.0, 0.0, 0.669124)",2
2023/03/01/17:05:44.692783,737,1677550987,714565291,imu_link,0,0,35.9527491,127.0988962,68.453,"(0.3192250000000001, 0.0, 0.0, 0.0, 0.3192250000000001, 0.0, 0.0, 0.0, 0.6609690000000001)",2
2023/03/01/17:05:45.118941,738,1677550987,964330070,imu_link,0,0,35.9528035,127.09892989999999,68.496,"(0.31809600000000005, 0.0, 0.0, 0.0, 0.31809600000000005, 0.0, 0.0, 0.0, 0.6561000000000001)",2
2023/03/01/17:05:45.883980,739,1677550988,714523379,imu_link,0,0,35.952966499999995,127.09903089999999,68.556,"(0.3147210000000001, 0.0, 0.0, 0.0, 0.3147210000000001, 0.0, 0.0, 0.0, 0.6448090000000001)",2
2023/03/01/17:05:45.910342,740,1677550988,964464931,imu_link,0,0,35.9530209,127.0990645,68.609,"(0.31360000000000005, 0.0, 0.0, 0.0, 0.31360000000000005, 0.0, 0.0, 0.0, 0.6416010000000001)",2
2023/03/01/17:05:46.456550,741,1677550989,214830513,imu_link,0,0,35.953075399999996,127.09909789999999,68.67,"(0.31248100000000006, 0.0, 0.0, 0.0, 0.31248100000000006, 0.0, 0.0, 0.0, 0.6400000000000001)",2
2023/03/01/17:05:46.813398,742,1677550989,713976432,imu_link,0,0,35.9531845,127.0991638,68.769,"(0.3091360000000001, 0.0, 0.0, 0.0, 0.3091360000000001, 0.0, 0.0, 0.0, 0.6320250000000001)",2
2023/03/01/17:05:47.888132,743,1677550990,714117581,imu_link,0,0,35.9534038,127.09929299999999,68.994,"(0.3069160000000001, 0.0, 0.0, 0.0, 0.3069160000000001, 0.0, 0.0, 0.0, 0.625681)",2
2023/03/01/17:05:50.721288,744,1677550992,221084599,imu_link,0,0,35.9537342,127.0994832,69.21000000000001,"(0.30360100000000007, 0.0, 0.0, 0.0, 0.30360100000000007, 0.0, 0.0, 0.0, 0.6241000000000001)",2
2023/03/01/17:05:50.945392,745,1677550992,464649925,imu_link,0,0,35.953789,127.0995147,69.217,"(0.30140100000000003, 0.0, 0.0, 0.0, 0.30140100000000003, 0.0, 0.0, 0.0, 0.6225210000000001)",2
2023/03/01/17:05:53.490650,746,1677550995,964318890,imu_link,0,0,35.9545501,127.09997919999999,69.184,"(0.275625, 0.0, 0.0, 0.0, 0.275625, 0.0, 0.0, 0.0, 0.6115240000000001)",2
2023/03/01/17:05:53.553191,747,1677550996,464698169,imu_link,0,0,35.9546586,127.100048,69.18900000000001,"(0.273529, 0.0, 0.0, 0.0, 0.273529, 0.0, 0.0, 0.0, 0.6115240000000001)",2
2023/03/01/17:05:54.686644,748,1677550997,708641103,imu_link,0,0,35.9549297,127.10021769999999,69.31700000000001,"(0.268324, 0.0, 0.0, 0.0, 0.268324, 0.0, 0.0, 0.0, 0.6146560000000001)",2
2023/03/01/17:05:54.888993,749,1677550997,964934920,imu_link,0,0,35.9549838,127.1002508,69.426,"(0.269361, 0.0, 0.0, 0.0, 0.269361, 0.0, 0.0, 0.0, 0.617796)",2
2023/03/01/17:05:57.504659,750,1677551000,465131279,imu_link,0,0,35.9555278,127.1005845,69.509,"(0.259081, 0.0, 0.0, 0.0, 0.259081, 0.0, 0.0, 0.0, 0.6146560000000001)",2
2023/03/01/17:05:57.927406,751,1677551000,716821389,imu_link,0,0,35.955582299999996,127.10061809999999,69.482,"(0.258064, 0.0, 0.0, 0.0, 0.258064, 0.0, 0.0, 0.0, 0.613089)",2
2023/03/01/17:05:58.704185,752,1677551001,463930305,imu_link,0,0,35.9557457,127.1007195,69.453,"(0.256036, 0.0, 0.0, 0.0, 0.256036, 0.0, 0.0, 0.0, 0.6115240000000001)",2
2023/03/01/17:05:58.727117,753,1677551001,714782294,imu_link,0,0,35.9558002,127.1007533,69.44800000000001,"(0.255025, 0.0, 0.0, 0.0, 0.255025, 0.0, 0.0, 0.0, 0.6099610000000001)",2
2023/03/01/17:05:59.691473,754,1677551002,714620199,imu_link,0,0,35.9560179,127.10088909999999,69.417,"(0.253009, 0.0, 0.0, 0.0, 0.253009, 0.0, 0.0, 0.0, 0.6037290000000001)",2
2023/03/01/17:06:00.915788,755,1677551003,966208460,imu_link,0,0,35.9562896,127.10105929999999,69.354,"(0.251001, 0.0, 0.0, 0.0, 0.251001, 0.0, 0.0, 0.0, 0.5929)",2
2023/03/01/17:06:01.489940,756,1677551004,464959792,imu_link,0,0,35.9563981,127.1011276,69.36,"(0.251001, 0.0, 0.0, 0.0, 0.251001, 0.0, 0.0, 0.0, 0.5882890000000001)",2
2023/03/01/17:06:01.801490,757,1677551004,714259969,imu_link,0,0,35.956452399999996,127.1011618,69.369,"(0.251001, 0.0, 0.0, 0.0, 0.251001, 0.0, 0.0, 0.0, 0.586756)",2
2023/03/01/17:06:02.915942,758,1677551005,714873337,imu_link,0,0,35.9566696,127.10129859999999,69.289,"(0.251001, 0.0, 0.0, 0.0, 0.251001, 0.0, 0.0, 0.0, 0.579121)",2
2023/03/01/17:06:03.712425,759,1677551006,714794793,imu_link,0,0,35.9568869,127.101435,69.237,"(0.25, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.573049)",2
2023/03/01/17:06:04.559362,760,1677551007,464724619,imu_link,0,0,35.9570499,127.1015369,69.2,"(0.248004, 0.0, 0.0, 0.0, 0.248004, 0.0, 0.0, 0.0, 0.565504)",2
2023/03/01/17:06:04.853324,761,1677551007,714241890,imu_link,0,0,35.9571043,127.1015709,69.19500000000001,"(0.247009, 0.0, 0.0, 0.0, 0.247009, 0.0, 0.0, 0.0, 0.5625)",2
2023/03/01/17:06:06.702195,762,1677551009,461603364,imu_link,0,0,35.9574846,127.10181039999999,69.018,"(0.25, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.567009)",2
2023/03/01/17:06:06.729754,763,1677551009,714246482,imu_link,0,0,35.957539,127.10184439999999,68.994,"(0.252004, 0.0, 0.0, 0.0, 0.252004, 0.0, 0.0, 0.0, 0.571536)",2
2023/03/01/17:06:07.017848,764,1677551009,961535176,imu_link,0,0,35.9575934,127.1018787,68.971,"(0.253009, 0.0, 0.0, 0.0, 0.253009, 0.0, 0.0, 0.0, 0.5760810000000001)",2
2023/03/01/17:06:07.424925,765,1677551010,212048924,imu_link,0,0,35.957647699999995,127.101913,68.94500000000001,"(0.255025, 0.0, 0.0, 0.0, 0.255025, 0.0, 0.0, 0.0, 0.579121)",2
2023/03/01/17:06:07.490597,766,1677551010,464804353,imu_link,0,0,35.9577022,127.1019467,68.914,"(0.255025, 0.0, 0.0, 0.0, 0.255025, 0.0, 0.0, 0.0, 0.583696)",2
2023/03/01/17:06:07.876758,767,1677551010,706354910,imu_link,0,0,35.9577568,127.1019805,68.884,"(0.255025, 0.0, 0.0, 0.0, 0.255025, 0.0, 0.0, 0.0, 0.586756)",2
2023/03/01/17:06:08.921432,768,1677551011,962003128,imu_link,0,0,35.9580294,127.1021488,68.82600000000001,"(0.259081, 0.0, 0.0, 0.0, 0.259081, 0.0, 0.0, 0.0, 0.616225)",2
2023/03/01/17:06:09.713618,769,1677551012,704579443,imu_link,0,0,35.9581935,127.1022527,69.03,"(0.28408900000000004, 0.0, 0.0, 0.0, 0.28408900000000004, 0.0, 0.0, 0.0, 0.6756840000000001)",2
2023/03/01/17:06:10.099137,770,1677551012,964665385,imu_link,0,0,35.9582482,127.1022859,69.051,"(0.293764, 0.0, 0.0, 0.0, 0.293764, 0.0, 0.0, 0.0, 0.695556)",2
2023/03/01/17:06:10.622335,771,1677551013,464334776,imu_link,0,0,35.9583574,127.10235309999999,69.069,"(0.30470400000000003, 0.0, 0.0, 0.0, 0.30470400000000003, 0.0, 0.0, 0.0, 0.719104)",2
2023/03/01/17:06:10.827487,772,1677551013,714573424,imu_link,0,0,35.9584123,127.10238629999999,69.06400000000001,"(0.30360100000000007, 0.0, 0.0, 0.0, 0.30360100000000007, 0.0, 0.0, 0.0, 0.7224999999999999)",2
2023/03/01/17:06:11.051623,773,1677551013,964691241,imu_link,0,0,35.958467,127.1024195,69.066,"(0.30470400000000003, 0.0, 0.0, 0.0, 0.30470400000000003, 0.0, 0.0, 0.0, 0.724201)",2
2023/03/01/17:06:11.651822,774,1677551014,464677293,imu_link,0,0,35.958576799999996,127.10248539999999,69.01,"(0.30470400000000003, 0.0, 0.0, 0.0, 0.30470400000000003, 0.0, 0.0, 0.0, 0.729316)",2
2023/03/01/17:06:11.845950,775,1677551014,711054378,imu_link,0,0,35.9586318,127.10251799999999,68.981,"(0.30470400000000003, 0.0, 0.0, 0.0, 0.30470400000000003, 0.0, 0.0, 0.0, 0.7310249999999999)",2
2023/03/01/17:06:12.945782,776,1677551015,708965122,imu_link,0,0,35.9588523,127.1026457,68.95700000000001,"(0.30470400000000003, 0.0, 0.0, 0.0, 0.30470400000000003, 0.0, 0.0, 0.0, 0.7310249999999999)",2
2023/03/01/17:06:14.078057,777,1677551016,713089804,imu_link,0,0,35.959073499999995,127.10276959999999,68.876,"(0.30360100000000007, 0.0, 0.0, 0.0, 0.30360100000000007, 0.0, 0.0, 0.0, 0.729316)",2
2023/03/01/17:06:14.261704,778,1677551016,964363493,imu_link,0,0,35.9591291,127.10279969999999,68.83200000000001,"(0.30250000000000005, 0.0, 0.0, 0.0, 0.30250000000000005, 0.0, 0.0, 0.0, 0.729316)",2
2023/03/01/17:06:15.126355,779,1677551017,712358790,imu_link,0,0,35.9592972,127.10288849999999,68.781,"(0.30140100000000003, 0.0, 0.0, 0.0, 0.30140100000000003, 0.0, 0.0, 0.0, 0.7310249999999999)",2
2023/03/01/17:06:17.254391,780,1677551019,711762746,imu_link,0,0,35.959751499999996,127.1031089,68.687,"(0.3249000000000001, 0.0, 0.0, 0.0, 0.3249000000000001, 0.0, 0.0, 0.0, 0.737881)",2
2023/03/01/17:06:17.475620,781,1677551019,960086738,imu_link,0,0,35.9598088,127.1031347,68.712,"(0.3283290000000001, 0.0, 0.0, 0.0, 0.3283290000000001, 0.0, 0.0, 0.0, 0.737881)",2
2023/03/01/17:06:18.032056,782,1677551020,461905364,imu_link,0,0,35.959924,127.10318509999999,68.75,"(0.33408399999999994, 0.0, 0.0, 0.0, 0.33408399999999994, 0.0, 0.0, 0.0, 0.737881)",2
2023/03/01/17:06:18.227019,783,1677551020,711620020,imu_link,0,0,35.9599815,127.1032097,68.775,"(0.33756099999999994, 0.0, 0.0, 0.0, 0.33756099999999994, 0.0, 0.0, 0.0, 0.7361639999999999)",2
2023/03/01/17:06:20.205899,784,1677551022,709072413,imu_link,0,0,35.960446999999995,127.1033935,69.117,"(0.357604, 0.0, 0.0, 0.0, 0.357604, 0.0, 0.0, 0.0, 0.7430439999999999)",2
2023/03/01/17:06:20.239446,785,1677551022,964001708,imu_link,0,0,35.9605053,127.1034148,69.161,"(0.356409, 0.0, 0.0, 0.0, 0.356409, 0.0, 0.0, 0.0, 0.741321)",2
2023/03/01/17:06:20.852229,786,1677551023,462542720,imu_link,0,0,35.9606219,127.10345629999999,69.266,"(0.352836, 0.0, 0.0, 0.0, 0.352836, 0.0, 0.0, 0.0, 0.7395999999999999)",2
2023/03/01/17:06:21.040838,787,1677551023,706416627,imu_link,0,0,35.9606802,127.1034765,69.32000000000001,"(0.351649, 0.0, 0.0, 0.0, 0.351649, 0.0, 0.0, 0.0, 0.737881)",2
2023/03/01/17:06:21.206711,788,1677551023,959562551,imu_link,0,0,35.9607387,127.1034966,69.365,"(0.35046399999999994, 0.0, 0.0, 0.0, 0.35046399999999994, 0.0, 0.0, 0.0, 0.737881)",2
2023/03/01/17:06:21.782734,789,1677551024,463996574,imu_link,0,0,35.960855699999996,127.1035356,69.455,"(0.34809999999999997, 0.0, 0.0, 0.0, 0.34809999999999997, 0.0, 0.0, 0.0, 0.737881)",2
2023/03/01/17:06:21.966986,790,1677551024,710913345,imu_link,0,0,35.9609142,127.10355469999999,69.509,"(0.346921, 0.0, 0.0, 0.0, 0.346921, 0.0, 0.0, 0.0, 0.737881)",2
2023/03/01/17:06:24.241890,791,1677551026,963981108,imu_link,0,0,35.9614449,127.1037078,70.044,"(0.33988899999999994, 0.0, 0.0, 0.0, 0.33988899999999994, 0.0, 0.0, 0.0, 0.725904)",2
2023/03/01/17:06:24.916706,792,1677551027,711681499,imu_link,0,0,35.961622999999996,127.10375189999999,70.295,"(0.33756099999999994, 0.0, 0.0, 0.0, 0.33756099999999994, 0.0, 0.0, 0.0, 0.725904)",2
2023/03/01/17:06:25.103153,793,1677551027,966184861,imu_link,0,0,35.961682499999995,127.1037662,70.395,"(0.3364, 0.0, 0.0, 0.0, 0.3364, 0.0, 0.0, 0.0, 0.727609)",2
2023/03/01/17:06:25.650449,794,1677551028,464332943,imu_link,0,0,35.9618016,127.103794,70.538,"(0.33524099999999996, 0.0, 0.0, 0.0, 0.33524099999999996, 0.0, 0.0, 0.0, 0.729316)",2
2023/03/01/17:06:25.852271,795,1677551028,713896358,imu_link,0,0,35.9618612,127.1038076,70.609,"(0.33408399999999994, 0.0, 0.0, 0.0, 0.33408399999999994, 0.0, 0.0, 0.0, 0.7310249999999999)",2
2023/03/01/17:06:26.634541,796,1677551029,466718849,imu_link,0,0,35.9620403,127.1038466,70.859,"(0.3294760000000001, 0.0, 0.0, 0.0, 0.3294760000000001, 0.0, 0.0, 0.0, 0.7310249999999999)",2
2023/03/01/17:06:26.787834,797,1677551029,713860035,imu_link,0,0,35.962100299999996,127.10385889999999,70.97500000000001,"(0.3283290000000001, 0.0, 0.0, 0.0, 0.3283290000000001, 0.0, 0.0, 0.0, 0.729316)",2
2023/03/01/17:06:28.621212,798,1677551031,464528226,imu_link,0,0,35.9625195,127.1039375,71.533,"(0.3214890000000001, 0.0, 0.0, 0.0, 0.3214890000000001, 0.0, 0.0, 0.0, 0.724201)",2
2023/03/01/17:06:28.769020,799,1677551031,713857681,imu_link,0,0,35.9625796,127.1039483,71.623,"(0.3203560000000001, 0.0, 0.0, 0.0, 0.3203560000000001, 0.0, 0.0, 0.0, 0.7208009999999999)",2
2023/03/01/17:06:29.374183,800,1677551032,214190275,imu_link,0,0,35.9626997,127.10396999999999,71.774,"(0.3203560000000001, 0.0, 0.0, 0.0, 0.3203560000000001, 0.0, 0.0, 0.0, 0.717409)",2
2023/03/01/17:06:31.462768,801,1677551033,964451664,imu_link,0,0,35.963121,127.1040446,72.479,"(0.3294760000000001, 0.0, 0.0, 0.0, 0.3294760000000001, 0.0, 0.0, 0.0, 0.725904)",2
2023/03/01/17:06:43.413995,802,1677551039,713343987,imu_link,0,0,35.964505599999995,127.1042906,74.855,"(0.34574399999999994, 0.0, 0.0, 0.0, 0.34574399999999994, 0.0, 0.0, 0.0, 0.7089639999999999)",2
2023/03/01/17:07:12.502069,803,1677551054,960558853,imu_link,0,0,35.968200599999996,127.10493869999999,78.577,"(0.361201, 0.0, 0.0, 0.0, 0.361201, 0.0, 0.0, 0.0, 0.6905610000000001)",2
